fecha,campaign_id,canal,campaign_name,objetivo,marca,modelo_promocionado,impresiones,clicks,inversion_ars,leads_reportados_plataforma,ctr_pct,cpc_ars,cpl_plataforma_ars
2024-01-14,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,1533,57,39832.39,3,3.72,698.81,13277.46
2024-01-15,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,1255,37,37446.87,3,2.95,1012.08,12482.29
2024-01-15,CAMP012,google_ads,Google Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,956,18,20462.65,0,1.88,1136.81,
2024-01-15,CAMP047,meta_ads,Meta Ads - Renault Logan - lead_form,lead_form,Renault,Logan,2388,73,39715.06,8,3.06,544.04,4964.38
2024-01-15,CAMP001,google_ads,Google Ads - Peugeot 208 - lead_form,lead_form,Peugeot,208,2965,102,77383.14,5,3.44,758.66,15476.63
2024-01-15,CAMP045,meta_ads,Meta Ads - Chevrolet S10 - lead_form,lead_form,Chevrolet,S10,959,31,13107.97,1,3.23,422.84,13107.97
2024-01-15,CAMP037,meta_ads,Meta Ads - Peugeot Expert - trafico,trafico,Peugeot,Expert,2718,21,74635.15,1,0.77,3554.05,74635.15
2024-01-15,CAMP026,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,3642,80,45493.41,8,2.2,568.67,5686.68
2024-01-15,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,2209,84,40065.76,8,3.8,476.97,5008.22
2024-01-15,CAMP055,meta_ads,Meta Ads - Toyota Corolla - trafico,trafico,Toyota,Corolla,2039,30,58058.83,1,1.47,1935.29,58058.83
2024-01-15,CAMP003,google_ads,Google Ads - Volkswagen Virtus - lead_form,lead_form,Volkswagen,Virtus,8492,57,75600.91,2,0.67,1326.33,37800.45
2024-01-15,CAMP059,meta_ads,Meta Ads - Renault Alaskan - whatsapp,whatsapp,Renault,Alaskan,1190,48,20511.42,1,4.03,427.32,20511.42
2024-01-15,CAMP039,meta_ads,Meta Ads - Chevrolet Cruze - trafico,trafico,Chevrolet,Cruze,543,23,18153.64,1,4.24,789.29,18153.64
2024-01-16,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,1677,45,55342.26,3,2.68,1229.83,18447.42
2024-01-16,CAMP002,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,3331,71,35274.68,5,2.13,496.83,7054.94
2024-01-16,CAMP028,google_ads,Google Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,5321,32,50404.61,0,0.6,1575.14,
2024-01-16,CAMP042,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,3072,75,76431.77,1,2.44,1019.09,76431.77
2024-01-16,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,1117,49,28204.25,3,4.39,575.6,9401.42
2024-01-16,CAMP039,meta_ads,Meta Ads - Chevrolet Cruze - trafico,trafico,Chevrolet,Cruze,721,17,21055.92,1,2.36,1238.58,21055.92
2024-01-16,CAMP058,meta_ads,Meta Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,1292,27,32742.22,1,2.09,1212.67,32742.22
2024-01-16,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,3209,24,41844.58,1,0.75,1743.52,41844.58
2024-01-16,CAMP004,google_ads,Google Ads - Peugeot Expert - lead_form,lead_form,Peugeot,Expert,1065,29,32616.86,0,2.72,1124.72,
2024-01-16,CAMP007,google_ads,Google Ads - Volkswagen Nivus - lead_form,lead_form,Volkswagen,Nivus,6264,200,66470.65,19,3.19,332.35,3498.46
2024-01-16,CAMP022,google_ads,Google Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,1561,23,44388.4,0,1.47,1929.93,
2024-01-16,CAMP014,google_ads,Google Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,1912,83,42287.1,7,4.34,509.48,6041.01
2024-01-16,CAMP013,google_ads,Google Ads - Renault Logan - lead_form,lead_form,Renault,Logan,3632,55,85223.27,2,1.51,1549.51,42611.64
2024-01-16,CAMP027,google_ads,Google Ads - Chevrolet Tracker - whatsapp,whatsapp,Chevrolet,Tracker,1381,10,42888.89,0,0.72,4288.89,
2024-01-16,CAMP045,meta_ads,Meta Ads - Chevrolet S10 - lead_form,lead_form,Chevrolet,S10,2237,99,52426.84,3,4.43,529.56,17475.61
2024-01-17,CAMP012,google_ads,Google Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,997,41,32526.21,0,4.11,793.32,
2024-01-17,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,2285,42,42812.81,1,1.84,1019.35,42812.81
2024-01-17,CAMP014,google_ads,Google Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,1530,56,48347.28,4,3.66,863.34,12086.82
2024-01-17,CAMP052,meta_ads,Meta Ads - Volkswagen Taos - whatsapp,whatsapp,Volkswagen,Taos,2764,61,53435.16,1,2.21,875.99,53435.16
2024-01-17,CAMP013,google_ads,Google Ads - Renault Logan - lead_form,lead_form,Renault,Logan,2057,87,58599.46,9,4.23,673.56,6511.05
2024-01-17,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,5276,90,56604.72,6,1.71,628.94,9434.12
2024-01-17,CAMP003,google_ads,Google Ads - Volkswagen Virtus - lead_form,lead_form,Volkswagen,Virtus,2059,43,39318.71,2,2.09,914.39,19659.36
2024-01-17,CAMP028,google_ads,Google Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,6687,111,60260.64,3,1.66,542.89,20086.88
2024-01-17,CAMP006,google_ads,Google Ads - Toyota Corolla - whatsapp,whatsapp,Toyota,Corolla,2253,16,60236.39,1,0.71,3764.77,60236.39
2024-01-17,CAMP044,meta_ads,Meta Ads - Fiat Fastback - remarketing,remarketing,Fiat,Fastback,2659,93,38341.1,10,3.5,412.27,3834.11
2024-01-17,CAMP053,meta_ads,Meta Ads - Chevrolet Spin - lead_form,lead_form,Chevrolet,Spin,9713,367,83017.64,17,3.78,226.21,4883.39
2024-01-17,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,1612,53,34300.54,1,3.29,647.18,34300.54
2024-01-17,CAMP041,meta_ads,Meta Ads - Toyota Corolla - lead_form,lead_form,Toyota,Corolla,6948,305,80795.31,18,4.39,264.9,4488.63
2024-01-17,CAMP010,google_ads,Google Ads - Renault Kangoo - whatsapp,whatsapp,Renault,Kangoo,5066,112,77392.32,9,2.21,691.0,8599.15
2024-01-17,CAMP039,meta_ads,Meta Ads - Chevrolet Cruze - trafico,trafico,Chevrolet,Cruze,1969,75,27000.22,6,3.81,360.0,4500.04
2024-01-18,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,807,11,25551.51,0,1.36,2322.86,
2024-01-18,CAMP024,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,1556,31,14579.54,1,1.99,470.31,14579.54
2024-01-18,CAMP053,meta_ads,Meta Ads - Chevrolet Spin - lead_form,lead_form,Chevrolet,Spin,1983,42,40731.45,4,2.12,969.8,10182.86
2024-01-18,CAMP004,google_ads,Google Ads - Peugeot Expert - lead_form,lead_form,Peugeot,Expert,4481,112,65131.6,6,2.5,581.53,10855.27
2024-01-18,CAMP033,meta_ads,Meta Ads - Volkswagen Nivus - trafico,trafico,Volkswagen,Nivus,4176,114,86920.59,5,2.73,762.46,17384.12
2024-01-18,CAMP051,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,5161,198,77336.99,4,3.84,390.59,19334.25
2024-01-18,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,1513,59,14141.14,5,3.9,239.68,2828.23
2024-01-18,CAMP005,google_ads,Google Ads - Chevrolet Cruze - lead_form,lead_form,Chevrolet,Cruze,2054,30,28716.85,1,1.46,957.23,28716.85
2024-01-18,CAMP020,google_ads,Google Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,2874,114,62823.81,13,3.97,551.09,4832.6
2024-01-18,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,3135,34,65211.58,1,1.08,1917.99,65211.58
2024-01-18,CAMP060,meta_ads,Meta Ads - Volkswagen Amarok - whatsapp,whatsapp,Volkswagen,Amarok,5303,157,74467.46,17,2.96,474.32,4380.44
2024-01-18,CAMP026,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,2489,41,67593.76,4,1.65,1648.63,16898.44
2024-01-18,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,3845,55,78423.72,2,1.43,1425.89,39211.86
2024-01-18,CAMP034,meta_ads,Meta Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,2118,60,52609.76,0,2.83,876.83,
2024-01-18,CAMP037,meta_ads,Meta Ads - Peugeot Expert - trafico,trafico,Peugeot,Expert,2638,102,89955.49,7,3.87,881.92,12850.78
2024-01-18,CAMP002,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,3730,121,58314.26,7,3.24,481.94,8330.61
2024-01-19,CAMP018,google_ads,Google Ads - Toyota SW4 - trafico,trafico,Toyota,SW4,2222,83,71764.37,8,3.74,864.63,8970.55
2024-01-19,CAMP041,meta_ads,Meta Ads - Toyota Corolla - lead_form,lead_form,Toyota,Corolla,2277,74,58849.64,6,3.25,795.27,9808.27
2024-01-19,CAMP021,google_ads,Google Ads - Toyota Hilux - trafico,trafico,Toyota,Hilux,1808,29,63171.74,1,1.6,2178.34,63171.74
2024-01-19,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,4726,158,42319.27,11,3.34,267.84,3847.21
2024-01-19,CAMP060,meta_ads,Meta Ads - Volkswagen Amarok - whatsapp,whatsapp,Volkswagen,Amarok,971,14,26834.83,0,1.44,1916.77,
2024-01-19,CAMP017,google_ads,Google Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,2256,72,73280.55,4,3.19,1017.79,18320.14
2024-01-19,CAMP042,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,2541,102,78005.06,3,4.01,764.76,26001.69
2024-01-19,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,1713,27,19628.73,2,1.58,726.99,9814.36
2024-01-19,CAMP054,meta_ads,Meta Ads - Chevrolet S10 - remarketing,remarketing,Chevrolet,S10,5529,179,71564.83,8,3.24,399.8,8945.6
2024-01-19,CAMP020,google_ads,Google Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,1078,37,18980.56,1,3.43,512.99,18980.56
2024-01-19,CAMP013,google_ads,Google Ads - Renault Logan - lead_form,lead_form,Renault,Logan,4339,70,73529.83,3,1.61,1050.43,24509.94
2024-01-19,CAMP010,google_ads,Google Ads - Renault Kangoo - whatsapp,whatsapp,Renault,Kangoo,3789,150,78457.4,11,3.96,523.05,7132.49
2024-01-19,CAMP034,meta_ads,Meta Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,8639,351,85724.0,23,4.06,244.23,3727.13
2024-01-20,CAMP034,meta_ads,Meta Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,1356,49,37059.36,3,3.61,756.31,12353.12
2024-01-20,CAMP020,google_ads,Google Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,4842,148,61857.25,2,3.06,417.95,30928.63
2024-01-20,CAMP027,google_ads,Google Ads - Chevrolet Tracker - whatsapp,whatsapp,Chevrolet,Tracker,1179,14,33681.86,1,1.19,2405.85,33681.86
2024-01-20,CAMP004,google_ads,Google Ads - Peugeot Expert - lead_form,lead_form,Peugeot,Expert,1772,16,50708.96,1,0.9,3169.31,50708.96
2024-01-20,CAMP056,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,3284,143,62050.71,7,4.35,433.92,8864.39
2024-01-20,CAMP055,meta_ads,Meta Ads - Toyota Corolla - trafico,trafico,Toyota,Corolla,1128,23,15097.98,0,2.04,656.43,
2024-01-20,CAMP010,google_ads,Google Ads - Renault Kangoo - whatsapp,whatsapp,Renault,Kangoo,1230,16,37518.8,1,1.3,2344.93,37518.8
2024-01-20,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,4179,138,61514.75,7,3.3,445.76,8787.82
2024-01-20,CAMP013,google_ads,Google Ads - Renault Logan - lead_form,lead_form,Renault,Logan,1214,35,22285.99,1,2.88,636.74,22285.99
2024-01-20,CAMP022,google_ads,Google Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,4800,83,77052.92,7,1.73,928.35,11007.56
2024-01-20,CAMP058,meta_ads,Meta Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,3453,140,59125.43,16,4.05,422.32,3695.34
2024-01-20,CAMP037,meta_ads,Meta Ads - Peugeot Expert - trafico,trafico,Peugeot,Expert,1210,24,39135.99,0,1.98,1630.67,
2024-01-20,CAMP030,google_ads,Google Ads - Peugeot Partner - lead_form,lead_form,Peugeot,Partner,2648,57,86844.47,2,2.15,1523.59,43422.23
2024-01-20,CAMP054,meta_ads,Meta Ads - Chevrolet S10 - remarketing,remarketing,Chevrolet,S10,6015,208,69433.85,15,3.46,333.82,4628.92
2024-01-21,CAMP008,google_ads,Google Ads - Chevrolet Tracker - remarketing,remarketing,Chevrolet,Tracker,5872,263,54686.72,22,4.48,207.93,2485.76
2024-01-21,CAMP024,google_ads,Google Ads - Peugeot Partner - whatsapp,whatsapp,Peugeot,Partner,7514,247,64124.48,14,3.29,259.61,4580.32
2024-01-21,CAMP046,meta_ads,Meta Ads - Peugeot 208 - trafico,trafico,Peugeot,208,1862,45,42418.0,1,2.42,942.62,42418.0
2024-01-21,CAMP042,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,2695,47,67430.27,3,1.74,1434.69,22476.76
2024-01-21,CAMP051,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,4240,125,64832.53,3,2.95,518.66,21610.84
2024-01-21,CAMP003,google_ads,Google Ads - Volkswagen Virtus - lead_form,lead_form,Volkswagen,Virtus,7217,245,78188.51,6,3.39,319.14,13031.42
2024-01-21,CAMP025,google_ads,Google Ads - Ford Maverick - whatsapp,whatsapp,Ford,Maverick,1957,26,21273.23,0,1.33,818.2,
2024-01-21,CAMP041,meta_ads,Meta Ads - Toyota Corolla - lead_form,lead_form,Toyota,Corolla,1496,20,33105.27,1,1.34,1655.26,33105.27
2024-01-21,CAMP017,google_ads,Google Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,3935,99,35675.07,3,2.52,360.35,11891.69
2024-01-21,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,5100,31,86326.76,2,0.61,2784.73,43163.38
2024-01-22,CAMP054,meta_ads,Meta Ads - Chevrolet S10 - remarketing,remarketing,Chevrolet,S10,6375,101,68437.96,3,1.58,677.6,22812.65
2024-01-22,CAMP037,meta_ads,Meta Ads - Peugeot Expert - trafico,trafico,Peugeot,Expert,5572,134,89115.94,3,2.4,665.04,29705.31
2024-01-22,CAMP043,meta_ads,Meta Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,2826,48,25626.74,4,1.7,533.89,6406.69
2024-01-22,CAMP032,meta_ads,Meta Ads - Fiat Pulse - lead_form,lead_form,Fiat,Pulse,1302,12,36391.15,1,0.92,3032.6,36391.15
2024-01-22,CAMP010,google_ads,Google Ads - Renault Kangoo - whatsapp,whatsapp,Renault,Kangoo,502,15,15579.35,0,2.99,1038.62,
2024-01-22,CAMP006,google_ads,Google Ads - Toyota Corolla - whatsapp,whatsapp,Toyota,Corolla,2012,60,39887.14,6,2.98,664.79,6647.86
2024-01-22,CAMP050,meta_ads,Meta Ads - Chevrolet Tracker - lead_form,lead_form,Chevrolet,Tracker,641,8,19250.2,0,1.25,2406.28,
2024-01-22,CAMP033,meta_ads,Meta Ads - Volkswagen Nivus - trafico,trafico,Volkswagen,Nivus,5675,119,87060.17,12,2.1,731.6,7255.01
2024-01-22,CAMP005,google_ads,Google Ads - Chevrolet Cruze - lead_form,lead_form,Chevrolet,Cruze,2915,108,74392.13,2,3.7,688.82,37196.06
2024-01-23,CAMP055,meta_ads,Meta Ads - Toyota Corolla - trafico,trafico,Toyota,Corolla,5106,106,65849.44,5,2.08,621.22,13169.89
2024-01-23,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,545,21,14452.83,2,3.85,688.23,7226.42
2024-01-23,CAMP007,google_ads,Google Ads - Volkswagen Nivus - lead_form,lead_form,Volkswagen,Nivus,685,7,22510.67,0,1.02,3215.81,
2024-01-23,CAMP027,google_ads,Google Ads - Chevrolet Tracker - whatsapp,whatsapp,Chevrolet,Tracker,1049,19,15810.28,1,1.81,832.12,15810.28
2024-01-23,CAMP038,meta_ads,Meta Ads - Peugeot Expert - remarketing,remarketing,Peugeot,Expert,2291,65,65812.71,4,2.84,1012.5,16453.18
2024-01-23,CAMP031,meta_ads,Meta Ads - Volkswagen Polo - trafico,trafico,Volkswagen,Polo,3432,65,89547.03,4,1.89,1377.65,22386.76
2024-01-23,CAMP052,meta_ads,Meta Ads - Volkswagen Taos - whatsapp,whatsapp,Volkswagen,Taos,6394,203,67604.95,8,3.17,333.03,8450.62
2024-01-23,CAMP037,meta_ads,Meta Ads - Peugeot Expert - trafico,trafico,Peugeot,Expert,1505,31,39529.61,3,2.06,1275.15,13176.54
2024-01-24,CAMP058,meta_ads,Meta Ads - Toyota Corolla Cross - lead_form,lead_form,Toyota,Corolla Cross,9367,137,87671.31,11,1.46,639.94,7970.12
2024-01-24,CAMP040,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,3029,72,43455.61,7,2.38,603.55,6207.94
2024-01-24,CAMP004,google_ads,Google Ads - Peugeot Expert - lead_form,lead_form,Peugeot,Expert,1508,35,46951.69,0,2.32,1341.48,
2024-01-24,CAMP001,google_ads,Google Ads - Peugeot 208 - lead_form,lead_form,Peugeot,208,1981,19,50795.12,1,0.96,2673.43,50795.12
2024-01-24,CAMP042,meta_ads,Meta Ads - Volkswagen Virtus - remarketing,remarketing,Volkswagen,Virtus,6928,66,55456.22,5,0.95,840.25,11091.24
2024-01-24,CAMP011,google_ads,Google Ads - Peugeot 3008 - trafico,trafico,Peugeot,3008,3715,95,60287.16,3,2.56,634.6,20095.72
2024-01-24,CAMP033,meta_ads,Meta Ads - Volkswagen Nivus - trafico,trafico,Volkswagen,Nivus,1912,38,64375.0,0,1.99,1694.08,
2024-01-24,CAMP031,meta_ads,Meta Ads - Volkswagen Polo - trafico,trafico,Volkswagen,Polo,1449,40,29387.61,3,2.76,734.69,9795.87
2024-01-24,CAMP032,meta_ads,Meta Ads - Fiat Pulse - lead_form,lead_form,Fiat,Pulse,1899,64,48904.43,1,3.37,764.13,48904.43
2024-01-24,CAMP055,meta_ads,Meta Ads - Toyota Corolla - trafico,trafico,Toyota,Corolla,5092,98,71226.96,10,1.92,726.81,7122.7
2024-01-24,CAMP005,google_ads,Google Ads - Chevrolet Cruze - lead_form,lead_form,Chevrolet,Cruze,5491,144,87225.83,12,2.62,605.73,7268.82
2024-01-24,CAMP049,meta_ads,Meta Ads - Fiat Cronos - trafico,trafico,Fiat,Cronos,1252,14,15570.69,1,1.12,1112.19,15570.69
2024-01-24,CAMP052,meta_ads,Meta Ads - Volkswagen Taos - whatsapp,whatsapp,Volkswagen,Taos,6271,187,68281.61,6,2.98,365.14,11380.27
2024-01-24,CAMP021,google_ads,Google Ads - Toyota Hilux - trafico,trafico,Toyota,Hilux,4544,108,84556.87,10,2.38,782.93,8455.69
2024-01-24,CAMP016,google_ads,Google Ads - Renault Kangoo - remarketing,remarketing,Renault,Kangoo,6224,137,67909.46,15,2.2,495.69,4527.3
2024-01-24,CAMP022,google_ads,Google Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,3235,116,77322.37,7,3.59,666.57,11046.05
2024-01-25,CAMP009,google_ads,Google Ads - Volkswagen Amarok - trafico,trafico,Volkswagen,Amarok,780,23,20089.26,1,2.95,873.45,20089.26
2024-01-25,CAMP032,meta_ads,Meta Ads - Fiat Pulse - lead_form,lead_form,Fiat,Pulse,4185,124,80796.91,10,2.96,651.59,8079.69
2024-01-25,CAMP001,google_ads,Google Ads - Peugeot 208 - lead_form,lead_form,Peugeot,208,1674,32,31381.44,1,1.91,980.67,31381.44
2024-01-25,CAMP034,meta_ads,Meta Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,6377,188,74819.02,20,2.95,397.97,3740.95
2024-01-25,CAMP048,meta_ads,Meta Ads - Ford Kuga - whatsapp,whatsapp,Ford,Kuga,1690,46,51990.16,2,2.72,1130.22,25995.08
2024-01-25,CAMP004,google_ads,Google Ads - Peugeot Expert - lead_form,lead_form,Peugeot,Expert,3029,43,69513.54,1,1.42,1616.59,69513.54
2024-01-25,CAMP036,meta_ads,Meta Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,2553,107,67762.63,3,4.19,633.3,22587.54
2024-01-25,CAMP028,google_ads,Google Ads - Volkswagen Amarok - remarketing,remarketing,Volkswagen,Amarok,1964,25,67451.37,1,1.27,2698.05,67451.37
2024-01-25,CAMP038,meta_ads,Meta Ads - Peugeot Expert - remarketing,remarketing,Peugeot,Expert,2270,80,61713.45,5,3.52,771.42,12342.69
2024-01-25,CAMP031,meta_ads,Meta Ads - Volkswagen Polo - trafico,trafico,Volkswagen,Polo,1718,57,57493.36,4,3.32,1008.66,14373.34
2024-01-25,CAMP033,meta_ads,Meta Ads - Volkswagen Nivus - trafico,trafico,Volkswagen,Nivus,3647,146,81770.58,8,4.0,560.07,10221.32
2024-01-25,CAMP012,google_ads,Google Ads - Ford Territory - whatsapp,whatsapp,Ford,Territory,1195,24,13003.9,0,2.01,541.83,
2024-01-25,CAMP045,meta_ads,Meta Ads - Chevrolet S10 - lead_form,lead_form,Chevrolet,S10,1079,39,16425.02,4,3.61,421.15,4106.26
2024-01-25,CAMP052,meta_ads,Meta Ads - Volkswagen Taos - whatsapp,whatsapp,Volkswagen,Taos,5466,46,65343.63,4,0.84,1420.51,16335.91
2024-01-25,CAMP049,meta_ads,Meta Ads - Fiat Cronos - trafico,trafico,Fiat,Cronos,1235,24,27928.82,1,1.94,1163.7,27928.82
2024-01-25,CAMP060,meta_ads,Meta Ads - Volkswagen Amarok - whatsapp,whatsapp,Volkswagen,Amarok,2290,63,60092.52,2,2.75,953.85,30046.26
2024-01-26,CAMP025,google_ads,Google Ads - Ford Maverick - whatsapp,whatsapp,Ford,Maverick,9239,323,87334.99,11,3.5,270.39,7939.54
2024-01-26,CAMP016,google_ads,Google Ads - Renault Kangoo - remarketing,remarketing,Renault,Kangoo,2554,59,79770.3,2,2.31,1352.04,39885.15
2024-01-26,CAMP033,meta_ads,Meta Ads - Volkswagen Nivus - trafico,trafico,Volkswagen,Nivus,2262,46,61435.5,3,2.03,1335.55,20478.5
2024-01-26,CAMP051,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,5231,179,69599.1,6,3.42,388.82,11599.85
2024-01-26,CAMP057,meta_ads,Meta Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,1360,12,47007.56,1,0.88,3917.3,47007.56
2024-01-26,CAMP052,meta_ads,Meta Ads - Volkswagen Taos - whatsapp,whatsapp,Volkswagen,Taos,6178,46,69336.2,2,0.74,1507.31,34668.1
2024-01-26,CAMP045,meta_ads,Meta Ads - Chevrolet S10 - lead_form,lead_form,Chevrolet,S10,2641,102,32610.69,1,3.86,319.71,32610.69
2024-01-26,CAMP019,google_ads,Google Ads - Renault Alaskan - trafico,trafico,Renault,Alaskan,1452,10,48373.84,1,0.69,4837.38,48373.84
2024-01-26,CAMP054,meta_ads,Meta Ads - Chevrolet S10 - remarketing,remarketing,Chevrolet,S10,2026,61,58556.67,6,3.01,959.95,9759.44
2024-01-26,CAMP043,meta_ads,Meta Ads - Chevrolet Onix - remarketing,remarketing,Chevrolet,Onix,1210,33,35490.08,0,2.73,1075.46,
2024-01-26,CAMP004,google_ads,Google Ads - Peugeot Expert - lead_form,lead_form,Peugeot,Expert,3028,131,67199.16,9,4.33,512.97,7466.57
2024-01-26,CAMP060,meta_ads,Meta Ads - Volkswagen Amarok - whatsapp,whatsapp,Volkswagen,Amarok,5960,161,73328.14,9,2.7,455.45,8147.57
2024-01-26,CAMP049,meta_ads,Meta Ads - Fiat Cronos - trafico,trafico,Fiat,Cronos,1232,39,39253.43,1,3.17,1006.5,39253.43
2024-01-26,CAMP027,google_ads,Google Ads - Chevrolet Tracker - whatsapp,whatsapp,Chevrolet,Tracker,1036,31,34898.8,2,2.99,1125.77,17449.4
2024-01-26,CAMP044,meta_ads,Meta Ads - Fiat Fastback - remarketing,remarketing,Fiat,Fastback,1970,61,55784.11,1,3.1,914.49,55784.11
2024-01-26,CAMP021,google_ads,Google Ads - Toyota Hilux - trafico,trafico,Toyota,Hilux,2690,83,38988.57,9,3.09,469.74,4332.06
2024-01-27,CAMP003,google_ads,Google Ads - Volkswagen Virtus - lead_form,lead_form,Volkswagen,Virtus,1046,39,34108.35,2,3.73,874.57,17054.17
2024-01-27,CAMP044,meta_ads,Meta Ads - Fiat Fastback - remarketing,remarketing,Fiat,Fastback,3730,28,74724.17,3,0.75,2668.72,24908.06
2024-01-27,CAMP057,meta_ads,Meta Ads - Toyota Hilux - lead_form,lead_form,Toyota,Hilux,1236,53,27053.79,1,4.29,510.45,27053.79
2024-01-27,CAMP021,google_ads,Google Ads - Toyota Hilux - trafico,trafico,Toyota,Hilux,3849,24,86710.77,0,0.62,3612.95,
2024-01-27,CAMP025,google_ads,Google Ads - Ford Maverick - whatsapp,whatsapp,Ford,Maverick,2228,88,64376.14,5,3.95,731.55,12875.23
2024-01-27,CAMP051,meta_ads,Meta Ads - Renault Logan - whatsapp,whatsapp,Renault,Logan,894,29,20134.44,3,3.24,694.29,6711.48
2024-01-27,CAMP008,google_ads,Google Ads - Chevrolet Tracker - remarketing,remarketing,Chevrolet,Tracker,2850,121,72567.58,11,4.25,599.73,6597.05
